SID,SEASON,NUMBER,BASIN,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES
1906303N12058,1906,51,NI,UNNAMED,1906-11-02 21:00:00,12.3,53.3,,
1906303N12058,1906,51,NI,UNNAMED,1906-11-03 00:00:00,12.3,53.1,,
1906303N12058,1906,51,NI,UNNAMED,1906-11-03 03:00:00,12.3,53.0,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-26 00:00:00,10.8,82.8,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-26 03:00:00,10.9,82.6,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-26 06:00:00,11.1,82.3,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-26 09:00:00,11.2,81.9,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-26 12:00:00,11.4,81.7,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-26 15:00:00,11.6,81.3,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-26 18:00:00,11.7,81.1,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-26 21:00:00,11.9,80.8,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-27 00:00:00,12.1,80.5,,
1906360N11083,1906,58,NI,UNNAMED,1906-12-27 03:00:00,12.2,80.3,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-08 00:00:00,8.3,85.3,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-08 03:00:00,8.3,85.1,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-08 06:00:00,8.3,84.9,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-08 09:00:00,8.3,84.7,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-08 12:00:00,8.2,84.5,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-08 15:00:00,8.2,84.3,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-08 18:00:00,8.1,84.0,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-08 21:00:00,8.1,83.8,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-09 00:00:00,8.1,83.6,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-09 03:00:00,8.1,83.4,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-09 06:00:00,8.0,83.1,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-09 09:00:00,8.0,82.9,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-09 12:00:00,7.9,82.7,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-09 15:00:00,7.7,82.5,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-09 18:00:00,7.6,82.3,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-09 21:00:00,7.5,82.2,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-10 00:00:00,7.3,82.0,,
1907067N08085,1907,13,NI,UNNAMED,1907-03-10 03:00:00,7.2,81.9,,
1907135N18092,1907,22,NI,UNNAMED,1907-05-15 03:00:00,18.2,92.3,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-04 00:00:00,20.0,67.0,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-04 03:00:00,20.2,66.9,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-04 06:00:00,20.4,66.8,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-04 09:00:00,20.7,66.6,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-04 12:00:00,21.0,66.5,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-04 15:00:00,21.2,66.5,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-04 18:00:00,21.4,66.4,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-04 21:00:00,21.6,66.4,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-05 00:00:00,21.9,66.3,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-05 03:00:00,22.1,66.3,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-05 06:00:00,22.4,66.2,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-05 09:00:00,22.7,66.2,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-05 12:00:00,23.0,66.1,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-05 15:00:00,23.3,66.1,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-05 18:00:00,23.6,66.1,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-05 21:00:00,24.0,66.1,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-06 00:00:00,24.3,66.1,,
1907155N20067,1907,24,NI,UNNAMED,1907-06-06 03:00:00,24.5,66.1,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-13 00:00:00,15.6,85.2,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-13 03:00:00,15.7,85.1,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-13 06:00:00,15.8,85.0,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-13 09:00:00,16.0,84.9,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-13 12:00:00,16.1,84.8,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-13 15:00:00,16.3,84.7,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-13 18:00:00,16.4,84.7,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-13 21:00:00,16.6,84.6,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-14 00:00:00,16.7,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-14 03:00:00,16.8,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-14 06:00:00,16.9,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-14 09:00:00,17.0,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-14 12:00:00,17.1,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-14 15:00:00,17.2,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-14 18:00:00,17.3,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-14 21:00:00,17.4,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-15 00:00:00,17.5,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-15 03:00:00,17.7,84.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-15 06:00:00,17.8,84.6,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-15 09:00:00,17.9,84.7,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-15 12:00:00,18.0,84.8,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-15 15:00:00,18.2,85.0,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-15 18:00:00,18.3,85.1,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-15 21:00:00,18.5,85.3,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-16 00:00:00,18.6,85.4,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-16 03:00:00,18.8,85.6,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-16 06:00:00,18.9,85.8,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-16 09:00:00,18.9,86.0,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-16 12:00:00,19.0,86.3,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-16 15:00:00,19.2,86.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-16 18:00:00,19.3,86.8,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-16 21:00:00,19.5,87.0,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-17 00:00:00,19.7,87.2,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-17 03:00:00,19.9,87.4,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-17 06:00:00,20.0,87.8,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-17 09:00:00,20.2,88.1,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-17 12:00:00,20.3,88.4,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-17 15:00:00,20.5,88.6,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-17 18:00:00,20.8,88.7,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-17 21:00:00,21.1,88.9,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-18 00:00:00,21.4,88.9,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-18 03:00:00,21.7,88.9,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-18 06:00:00,21.9,88.8,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-18 09:00:00,22.2,88.6,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-18 12:00:00,22.4,88.4,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-18 15:00:00,22.6,88.2,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-18 18:00:00,22.8,87.9,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-18 21:00:00,23.0,87.6,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-19 00:00:00,23.1,87.3,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-19 03:00:00,23.3,87.1,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-19 06:00:00,23.4,86.9,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-19 09:00:00,23.5,86.7,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-19 12:00:00,23.6,86.5,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-19 15:00:00,23.6,86.3,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-19 18:00:00,23.7,86.2,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-19 21:00:00,23.7,86.0,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-20 00:00:00,23.8,85.9,,
1907164N16085,1907,25,NI,UNNAMED,1907-06-20 03:00:00,23.8,85.8,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-18 00:00:00,20.8,67.0,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-18 03:00:00,20.9,66.8,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-18 06:00:00,21.0,66.6,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-18 09:00:00,21.0,66.4,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-18 12:00:00,21.1,66.2,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-18 15:00:00,21.3,66.0,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-18 18:00:00,21.4,65.9,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-18 21:00:00,21.6,65.8,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-19 00:00:00,21.7,65.7,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-19 03:00:00,21.9,65.7,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-19 06:00:00,22.1,65.8,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-19 09:00:00,22.3,65.9,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-19 12:00:00,22.5,66.0,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-19 15:00:00,22.7,66.2,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-19 18:00:00,22.9,66.3,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-19 21:00:00,23.0,66.4,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-20 00:00:00,23.2,66.4,,
1907169N21067,1907,26,NI,UNNAMED,1907-06-20 03:00:00,23.3,66.5,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-23 00:00:00,20.5,90.0,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-23 03:00:00,20.6,90.0,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-23 06:00:00,20.7,89.9,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-23 09:00:00,20.8,89.9,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-23 12:00:00,20.9,89.8,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-23 15:00:00,21.0,89.8,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-23 18:00:00,21.0,89.7,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-23 21:00:00,21.1,89.7,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-24 00:00:00,21.2,89.6,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-24 03:00:00,21.5,89.5,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-24 06:00:00,21.8,89.4,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-24 09:00:00,22.1,89.2,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-24 12:00:00,22.4,89.0,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-24 15:00:00,22.7,88.8,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-24 18:00:00,23.0,88.6,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-24 21:00:00,23.1,88.4,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-25 00:00:00,23.3,88.1,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-25 03:00:00,23.3,87.7,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-25 06:00:00,23.3,87.2,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-25 09:00:00,23.3,86.8,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-25 12:00:00,23.2,86.3,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-25 15:00:00,23.2,85.9,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-25 18:00:00,23.1,85.5,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-25 21:00:00,22.9,85.2,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-26 00:00:00,22.8,84.8,,
1907174N20090,1907,27,NI,UNNAMED,1907-06-26 03:00:00,22.7,84.6,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-12 00:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-12 03:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-12 06:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-12 09:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-12 12:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-12 15:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-12 18:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-12 21:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-13 00:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-13 03:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-13 06:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-13 09:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-13 12:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-13 15:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-13 18:00:00,20.6,87.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-13 21:00:00,20.5,87.9,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-14 00:00:00,20.6,87.9,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-14 03:00:00,20.7,87.7,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-14 06:00:00,20.9,87.3,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-14 09:00:00,21.2,86.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-14 12:00:00,21.5,86.2,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-14 15:00:00,21.7,85.6,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-14 18:00:00,21.9,85.1,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-14 21:00:00,22.1,84.6,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-15 00:00:00,22.2,84.1,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-15 03:00:00,22.4,83.7,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-15 06:00:00,22.6,83.3,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-15 09:00:00,22.8,82.9,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-15 12:00:00,23.0,82.5,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-15 15:00:00,23.2,82.1,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-15 18:00:00,23.4,81.8,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-15 21:00:00,23.6,81.5,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-16 00:00:00,23.8,81.2,,
1907224N21088,1907,38,NI,UNNAMED,1907-08-16 03:00:00,24.0,81.0,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-18 00:00:00,22.9,88.3,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-18 03:00:00,22.9,88.3,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-18 06:00:00,22.8,88.2,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-18 09:00:00,22.8,88.2,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-18 12:00:00,22.7,88.1,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-18 15:00:00,22.7,88.1,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-18 18:00:00,22.6,88.0,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-18 21:00:00,22.5,88.0,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-19 00:00:00,22.4,87.9,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-19 03:00:00,22.4,87.9,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-19 06:00:00,22.3,87.7,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-19 09:00:00,22.3,87.6,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-19 12:00:00,22.2,87.5,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-19 15:00:00,22.2,87.3,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-19 18:00:00,22.1,87.3,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-19 21:00:00,22.1,87.2,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-20 00:00:00,22.1,87.1,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-20 03:00:00,22.1,86.8,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-20 06:00:00,22.2,86.4,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-20 09:00:00,22.3,85.9,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-20 12:00:00,22.4,85.4,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-20 15:00:00,22.6,85.0,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-20 18:00:00,22.8,84.6,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-20 21:00:00,23.1,84.3,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-21 00:00:00,23.4,84.0,,
1907230N23088,1907,39,NI,UNNAMED,1907-08-21 03:00:00,23.6,83.8,,
1907238N21087,1907,43,NI,UNNAMED,1907-08-26 03:00:00,20.7,87.4,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-01 00:00:00,22.9,89.2,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-01 03:00:00,22.9,89.2,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-01 06:00:00,22.9,89.2,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-01 09:00:00,22.9,89.1,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-01 12:00:00,22.9,89.1,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-01 15:00:00,22.9,89.1,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-01 18:00:00,22.9,89.0,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-01 21:00:00,22.9,89.0,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-02 00:00:00,22.9,89.0,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-02 03:00:00,23.0,88.8,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-02 06:00:00,23.1,88.5,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-02 09:00:00,23.3,88.2,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-02 12:00:00,23.6,87.9,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-02 15:00:00,23.8,87.7,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-02 18:00:00,24.0,87.5,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-02 21:00:00,24.2,87.3,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-03 00:00:00,24.4,87.1,,
1907244N23089,1907,45,NI,UNNAMED,1907-09-03 03:00:00,24.5,87.0,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-05 00:00:00,20.7,90.1,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-05 03:00:00,20.7,90.2,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-05 06:00:00,20.7,90.3,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-05 09:00:00,20.7,90.4,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-05 12:00:00,20.8,90.4,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-05 15:00:00,20.8,90.6,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-05 18:00:00,20.9,90.6,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-05 21:00:00,20.9,90.7,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-06 00:00:00,21.0,90.8,,
1907278N21090,1907,53,NI,UNNAMED,1907-10-06 03:00:00,21.0,90.9,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-13 00:00:00,14.7,91.1,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-13 03:00:00,14.8,90.8,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-13 06:00:00,15.0,90.5,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-13 09:00:00,15.2,90.0,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-13 12:00:00,15.4,89.6,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-13 15:00:00,15.6,89.2,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-13 18:00:00,15.7,88.8,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-13 21:00:00,15.9,88.3,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-14 00:00:00,16.0,87.9,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-14 03:00:00,16.1,87.6,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-14 06:00:00,16.2,87.3,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-14 09:00:00,16.3,87.0,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-14 12:00:00,16.3,86.7,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-14 15:00:00,16.3,86.5,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-14 18:00:00,16.3,86.2,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-14 21:00:00,16.3,85.9,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-15 00:00:00,16.2,85.7,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-15 03:00:00,16.2,85.5,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-15 06:00:00,16.2,85.4,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-15 09:00:00,16.2,85.2,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-15 12:00:00,16.1,85.1,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-15 15:00:00,16.1,85.0,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-15 18:00:00,16.0,85.0,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-15 21:00:00,16.0,84.9,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-16 00:00:00,15.9,84.9,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-16 03:00:00,15.9,84.7,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-16 06:00:00,15.8,84.4,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-16 09:00:00,15.6,84.2,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-16 12:00:00,15.5,83.9,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-16 15:00:00,15.3,83.7,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-16 18:00:00,15.1,83.4,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-16 21:00:00,14.9,83.2,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-17 00:00:00,14.7,83.0,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-17 03:00:00,14.5,82.8,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-17 06:00:00,14.4,82.7,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-17 09:00:00,14.3,82.6,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-17 12:00:00,14.2,82.5,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-17 15:00:00,14.0,82.4,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-17 18:00:00,13.9,82.3,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-17 21:00:00,13.8,82.2,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-18 00:00:00,13.7,82.1,,
1907286N15091,1907,54,NI,UNNAMED,1907-10-18 03:00:00,13.6,82.0,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-09 00:00:00,12.3,62.0,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-09 03:00:00,12.4,61.7,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-09 06:00:00,12.5,61.3,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-09 09:00:00,12.5,60.9,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-09 12:00:00,12.6,60.5,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-09 15:00:00,12.7,60.1,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-09 18:00:00,12.9,59.7,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-09 21:00:00,13.1,59.2,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-10 00:00:00,13.2,58.9,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-10 03:00:00,13.4,58.6,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-10 06:00:00,13.5,58.5,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-10 09:00:00,13.5,58.4,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-10 12:00:00,13.6,58.3,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-10 15:00:00,13.8,58.2,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-10 18:00:00,13.9,58.1,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-10 21:00:00,14.1,58.1,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-11 00:00:00,14.2,58.0,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-11 03:00:00,14.4,58.0,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-11 06:00:00,14.5,58.1,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-11 09:00:00,14.6,58.1,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-11 12:00:00,14.7,58.2,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-11 15:00:00,14.7,58.2,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-11 18:00:00,14.9,58.3,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-11 21:00:00,15.0,58.3,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-12 00:00:00,15.1,58.4,,
1907313N12062,1907,60,NI,UNNAMED,1907-11-12 03:00:00,15.3,58.4,,
